Unnamed: 0,Company,Country,City,BRAND NAME,Category,Mall Name,Location Code Oracle,Store Name,Gross Sale,Markdown,Net Sales,Stock Shrinkage,Cost of Sales,Royalty Expenses,Royalty,Minimum Royalty Commitment,Gross Profit ,Rental Expenses,Basic Rent,Service Charges,Supplemental Rent (If Any),Rent Rebate/Relief,IFRS 16 impact,Personnel Expenses,Salary - Staff,Staff Welfare & Uniform,Overtime Wages,Staff Leave Salary/Bonus Payable,Staff Leave Passage Payable,Gratuity & Terminal Benefits,Medical Expenses,Visa Expenses,Recruitment & Training Expenses,Temporary Staff Salary,Provision for Salary Increments,HRDF Support from Govt.,GOSI (Monthly Fees to Gov.),Staff Insurance (Medical Insu),Vehicle Allowance To Staff,Sales Incentive,Commission & Incentives,Selling & Marketing Expenses,Advertisement,Sales Promotion Expenses,Gift Voucher Redeemed,Shopping Bags & Packing Material,Club Apparel Points Issued,KSA Digital marketing,Other Administrative Expenses,Credit Card Expenses,Water & Electricity Charges,Postage & courier,Communication Expenses,Repairs & Maintenance,Cleaning & Security Charges,Trade Licence & Sponsor Fees,Licence Fees & Taxes-Others,Sponsorship Fee,Insurance,Travelling Expenses,Conveyance,Vehicle Expenses,Salik Card Expenses,Fuel Charges-Vehicle,Audit Fees,Legal Expenses & Other Professional Chrgs.,Gifts & Donations,Printing & Stationery -General,Miscellaneous Expenses,Membership & Subscription,Entertainment Expenses,Miscellaneous items purchased,Transportation Charges,Realised Exchange Losses/Gain,Fine Charges,Parking Charges,Refreshment & Housekeeping,Online Delivery Charges,Withholding Tax,Supply Chain & Distribution Expenses,Supply Chain & Distribution Region Expenses,Supply Chain & Distribution Expenses from UAE,Supply Chain Income from UAE,Store Level Expenses,Store EBITDA,Depreciation,Depreciation.1,Amortisation,Key Money Amortisation,Amortisation of Franchisee Fee,Store Opening Fee,Loss on Demolition of Assets,Loss on Demolition of Assets.1,Store EBIT,Division Expenses,Regional Expenses,UAE corporate Expenses Allocation,India Office Cost,Others if any,Operating Profit,Supporting Center Expenses,Regional Expenses SC,UAE corporate Expenses Allocation SC,India Office SC Cost,Finance Charges,Bank Charges,Finance Cost,Other Income,Income On Overseas Sales,Miscellaneous Income,Price/Trade  Discount / BBZ Loss,Capex  Income,6th Street Margin,Third Party Income (3P Outright / Market Place etc),Provision for Slow moving Inventories,Provision for Slow moving Inventories.1,Net Profit (Before Tax),TAX,Net Profit (After Tax),Bonus  / Incentive,Net Profit (After Bonus)
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,JAMIES,Food & Beverages,AL NAKHEEL MALL- RIYADH,2271035439.0,JI NAKHEEL MALL-RIYADH,1750265.7115999998,0.0,1750265.7115999998,12778.496262,519754.6739581687,52507.971348,52507.971348,0.0,1165224.5700318313,393927.709,328273.295,65654.414,0.0,0.0,0.0,487685.44574436295,275043.5856,2421.9916,0.0,24598.0196,9921.3142,16516.2000549674,0.0,69576.13948948271,2636.5194082268467,48234.62,25769.361620395943,0.0,3036.2271712899974,9931.466999999999,0.0,16316.938701000001,16316.938701000001,60582.98303167465,60099.23543167465,0.0,0.0,0.0,483.7476,,177935.30596363574,13022.2204,98403.67056363575,0.0,2443.3066,10606.451799999999,1645.91,14450.7762,0.0,0.0,2168.593,142.78599999999997,242.0992,0.0,0.0,1426.537,5.860399999999997,117.9724,0.0,898.9344,725.1999999999999,0.0,0.0,0.0,0.0,0.0,0.0,31634.987999999998,0.0,0.0,0.0,3435.4120815422075,3435.4120815422075,0.0,0.0,1139883.7945222156,25340.77550961566,281062.48099999997,281062.48099999997,63.3178,63.3178,0.0,0.0,0.0,0.0,-255785.0232903843,73755.66178144894,27664.763522968642,42077.3383039366,0.0,4013.559954543693,-329540.68507183326,35913.280284283675,29219.967195757737,6693.313088525938,0.0,37928.57936406463,0.0,37928.57936406463,13856.5434,0.0,13856.5434,0.0,0.0,0.0,0.0,0.0,0.0,-389526.00132018153,-27804.77789622073,-361721.2234239608,-34292.55940533891,-327428.6640186219
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,SUSHI LIBRARY,Food & Beverages,PARK AVENUE MALL,2271826334.0,SL PARK AVENUE-RIYADH,1670177.4949999999,0.0,1670177.4949999999,16701.774950000003,384599.1162129667,66807.09980000001,66807.09980000001,0.0,1202069.5040370333,412803.783,412803.783,0.0,0.0,0.0,0.0,233264.80770632144,114193.6278,1082.9294,0.0,10407.845,6304.0754,6537.903414169075,49.2646,44753.87673709239,2852.899552696958,29403.0968,43832.09028470916,-32773.18192178435,1860.2364394382512,4760.1442,0.0,18265.983869,18265.983869,159676.1590442747,134961.9310442747,0.0,0.0,0.0,24714.228,,181503.99571730275,5908.0966,40299.74511730274,0.0,1395.1966,7970.0558,0.0,4069.5578000000005,0.0,0.0,1529.9172,51.812599999999996,1892.9288,0.0,0.0,85.2208,5.850599999999999,3265.0072,0.0,1733.0908,0.0,0.0,0.0,409.983,0.0,0.0,0.0,112887.5328,0.0,0.0,0.0,4766.03405258041,4766.03405258041,0.0,0.0,1010280.7633894794,191788.74064755393,196887.68399999998,196887.68399999998,53.263,53.263,0.0,0.0,0.0,0.0,-5152.206352446047,92689.37576625148,39568.46567735892,45818.74252884306,0.0,7302.167560049496,-97841.58211869754,35911.733398585806,28161.132638599705,7750.600759986102,0.0,0.0,0.0,0.0,9520.4452,0.0,9520.4452,0.0,0.0,0.0,0.0,0.0,0.0,-124232.87031728333,-9317.465273796251,-114915.40504348709,-11491.54050434871,-103423.86453913838
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,SUSHI LIBRARY,Food & Beverages,THE VIEW MALL,2271875840.0,SL KHALEEJ THE VIEW MALL-RIYADH,1980431.5104000003,0.0,1980431.5104000003,19804.315104,470746.15792652,79217.260416,79217.260416,0.0,1410663.7769534804,182427.0,152022.5,30404.5,0.0,0.0,0.0,365120.1462327208,243375.5422,1674.9963999999998,0.0,20848.6082,9935.1518,14388.777591006365,86.25959999999999,66143.05105050954,3315.4545589453523,20796.3644,46733.13706534633,-72074.66992624065,-186.13870684624416,10083.612,0.0,23740.258234,23740.258234,149917.91409036715,135333.58349036716,0.0,0.0,0.0,14584.3306,,198634.06753139244,7332.9774,44779.153731392464,0.0,2834.748,11119.521,196.0,11559.296,0.0,1960.0,1619.6460000000002,280.868,906.5587999999999,0.0,0.0,63.9254,5.860399999999997,3525.6872,0.0,3098.1524,0.0,303.4276,0.0,688.1756,0.0,0.0,0.0,108360.06999999999,0.0,0.0,0.0,5682.152158004958,5682.152158004958,0.0,0.0,925521.5382464854,485142.23870699503,141372.4578,141372.4578,68.1982,68.1982,0.0,0.0,0.0,0.0,343701.5827069951,110051.86933051157,47160.35793805421,54557.0122912085,0.0,8334.499101248864,233649.7133764835,41861.13368003911,32604.89414753119,9256.239532507918,0.0,0.0,0.0,0.0,10767.6226,0.0,10767.6226,0.0,0.0,0.0,0.0,0.0,0.0,202556.2022964444,15191.715172233306,187364.4871242111,18736.44871242108,168628.03841179
,Apparel Trading Company Limited,SAUDI ARABIA,EASTERN,SUSHI LIBRARY,Food & Beverages,NAKHEEL MALL- DAMMAM,2151164996.0,SU NAKHEEL MALL-DAMMAM,1758118.3339999998,0.0,1758118.3339999998,17581.18334,400754.6999834,70324.73336,70324.73336,0.0,1269457.7173165998,281456.98,234547.467,46909.513000000006,0.0,0.0,0.0,279199.1026889853,228086.8954,985.7722,0.0,21911.898400000002,8830.339,14724.809048351408,7.84,59903.49120286835,2661.282983659488,-4900.0,0.0,-66239.05465427738,4137.073908383369,9088.7552,0.0,27078.522050999993,27078.522050999993,113430.23604375523,107210.31324375523,0.0,0.0,0.0,6219.922799999999,,146380.37279545446,9554.559,31538.857195454468,0.0,1972.642,6285.818,210.21,2566.9924,0.0,7840.0,1629.7792000000002,166.85479999999998,2284.3016000000002,0.0,0.0,846.2202,5.860399999999997,3214.6841999999997,0.0,531.405,0.0,0.0,0.0,813.4,0.0,0.0,0.0,76918.7888,0.0,0.0,0.0,5064.261488636448,5064.261488636448,0.0,0.0,852609.4750678313,416848.24224876845,151130.45500000002,151130.45500000002,65.4444,65.4444,0.0,0.0,0.0,0.0,265652.34284876846,97305.91210135318,41965.82431494209,48252.0520300608,0.0,7088.035756350311,168346.4307474153,37840.588257382144,29480.136879003934,8360.451378378208,0.0,0.0,0.0,0.0,9612.712200000002,0.0,9612.712200000002,0.0,0.0,0.0,0.0,0.0,0.0,140118.55469003314,10508.891601752484,129609.66308828065,12960.966308828065,116648.69677945258
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,SUSHI LIBRARY,Food & Beverages,RIYADH PARK MALL,2271646295.0,SL RIYADH PARK,1786949.1108,0.0,1786949.1108,17869.491108,404634.0337988667,71477.964432,71477.964432,0.0,1292967.6214611332,348308.31700000004,348308.31700000004,0.0,0.0,0.0,0.0,410530.1854328597,244393.15459999998,1290.1504,0.0,22264.816,10726.149,14034.724320681176,241.6386,73916.64376355258,3005.3579216694907,34153.539000000004,66562.72917998003,-70100.11146129355,598.5453082699943,9442.8488,0.0,29185.489025000003,29185.489025000003,96189.56146673378,74086.23966673379,0.0,0.0,0.0,22103.321799999998,,149313.21784484215,7759.199,54122.054644842145,0.0,1296.7066,5212.767,1371.6962,5628.2086,0.0,3920.0,1616.4708,35.623,1448.8025999999998,0.0,0.0,0.0,5.850599999999999,3404.9414,0.0,1479.9763999999998,0.0,0.0,0.0,1193.6399999999999,0.0,0.0,0.0,60817.280999999995,0.0,0.0,0.0,5128.214556818169,5128.214556818169,0.0,0.0,1038654.9853262538,254312.63613487943,165055.87279999995,165055.87279999995,61.779199999999996,61.779199999999996,0.0,0.0,0.0,0.0,89194.98413487947,98903.99774845435,42324.3954218363,48997.02890853612,0.0,7582.573418081929,-9709.013613574876,39662.553932521194,31301.360756438684,8361.19317608251,0.0,0.0,0.0,0.0,10832.469200000001,0.0,10832.469200000001,0.0,0.0,0.0,0.0,0.0,0.0,-38539.09834609607,-2890.4323759572076,-35648.66597013886,-3564.866597013887,-32083.799373124977
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,SUSHI LIBRARY,Food & Beverages,AL NAKHEEL MALL- RIYADH,2271035438.0,SU NAKHEEL MALL-RIYADH,1999696.5856,0.0,1999696.5856,19996.965856000006,467855.2412324001,79987.86342400002,79987.86342400002,0.0,1431856.5150875999,276757.04699999996,230630.84799999997,46126.199,0.0,0.0,0.0,345781.11110248533,207757.85379999998,1351.3023999999998,0.0,17869.819799999997,9686.712,12609.772623107569,190.1396,61331.78993812999,3320.517592504384,32921.4634,56984.65997701864,-60486.99305637029,-5068.138171904951,7312.2112,0.0,27610.165093000003,27610.165093000003,119737.8083566215,104147.30195662151,0.0,0.0,0.0,15590.5064,,161661.29198636342,8548.7654,37823.02358636341,0.0,1375.1066,12912.4408,128.037,3473.2278,0.0,1960.0,4817.875999999999,142.1392,1012.7320000000001,44.1,0.0,132.58419999999998,5.860399999999997,3523.7272000000003,0.0,1503.124,49.0,0.0,0.0,701.68,0.0,0.0,0.0,83507.86779999999,0.0,0.0,0.0,5725.893535490875,5725.893535490875,0.0,0.0,937273.317073961,494583.19801363884,227084.1104,227084.1104,45.0408,45.0408,0.0,0.0,0.0,0.0,267454.0468136388,110602.21329806097,47260.5784835799,54843.45487609558,0.0,8498.179938385494,156851.83351557783,40707.15822607727,31294.477218796936,9412.681007280331,0.0,6.859999999999999,6.859999999999999,0.0,10544.7118,0.0,10544.7118,0.0,0.0,0.0,0.0,0.0,0.0,126682.52708950057,9501.189531712553,117181.337557788,11718.133755778817,105463.20380200919
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,SUSHI LIBRARY,Food & Beverages,ESPLANADE MALL,2272136292.0,SL ESPLANADE MALL-RIYADH,676451.8012,0.0,676451.8012,6764.5180119999995,164811.90474,27058.072047999998,27058.072047999998,0.0,477817.30639999994,188711.25979999997,209679.17319999996,0.0,0.0,-20967.9134,0.0,205248.8962968415,111295.50319999999,266.5992,0.0,10798.041799999999,5254.7894,6817.830422110039,79.38,37791.95778284642,1231.76453038778,16547.241199999997,33273.37542442129,-32013.512607775458,8594.678744851466,5311.2472,0.0,12281.945157999999,12281.945157999999,55884.96188496363,48935.50748496363,0.0,0.0,0.0,6949.4544,,94844.52645538903,1933.2558,25770.088855389025,0.0,2986.0894000000003,5213.384400000001,18.62,3700.8817999999997,0.0,3920.0,991.6228,30.507399999999997,311.199,0.0,0.0,0.0,5.850599999999999,1475.2038000000002,0.0,1552.0063999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46935.8162,0.0,0.0,0.0,1923.1509260490127,1923.1509260490127,0.0,0.0,558894.7405212432,-81077.43412124325,161300.5128,161300.5128,62.75920000000001,62.75920000000001,0.0,0.0,0.0,0.0,-242440.70612124325,37566.47933549808,15897.41374435821,18666.947165255962,0.0,3002.118425883906,-280007.1854567413,25259.93020112341,22106.91472627607,3153.015474847339,0.0,0.0,0.0,0.0,4548.1702,0.0,4548.1702,0.0,0.0,0.0,0.0,0.0,0.0,-300718.9454578647,-22553.920909339853,-278165.0245485249,-27816.50245485249,-250348.5220936724
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,ALLO BEIRUT,Food & Beverages,OLAYA STREET,2271256414.0,ALB OLAYA STREET-RIYADH,3744862.6614,0.0,3744862.6614,54515.4254568,1359205.2542538946,215329.60303050003,215329.60303050003,0.0,2115812.3786588055,618919.1154439999,577462.3833999999,0.0,0.0,0.0,41456.732044,1654908.834763773,776928.9668,3078.5328,1987.44,64580.373199999995,26653.589200000002,45369.45191736121,971.0133999999999,192811.2021392203,24123.187340202676,67588.8262,410701.28805943986,0.0,-7116.312692451181,47231.2764,0.0,22986.477808,22986.477808,181488.78161671525,174972.57541671526,6516.2062,0.0,0.0,0.0,,467107.62905848445,21887.1828,156419.95374529663,0.0,2979.3372000000004,18106.2448,45813.765199999994,21683.440913187824,0.0,13720.0,5561.725399999999,1004.2844,2410.7608,0.0,0.0,218.3048,5.850599999999999,15405.590199999999,0.0,778.1591999999999,1898.946,0.0,0.0,1203.3126,0.0,55.40919999999999,0.0,157955.3612,0.0,0.0,0.0,106466.24895500731,106466.24895500731,0.0,0.0,3051877.08764598,-936064.7089871746,310658.74559999997,310658.74559999997,-60.9854,-60.9854,0.0,0.0,0.0,0.0,-1246662.4691871747,205246.71802729176,81575.16081566554,85477.35913996138,0.0,38194.198071664854,-1451909.1872144665,72621.89079496065,58818.257987165845,13803.632807794806,0.0,106205.4645366828,0.0,106205.4645366828,17949.6604,0.0,17949.6604,0.0,0.0,0.0,0.0,0.0,0.0,-1612786.8821461098,-116679.19914966259,-1496107.6829964472,-143904.3456179172,-1352203.33737853
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,COLDSTONE CREMERY,Food & Beverages,WADI ALRIYADH,2272427108.0,CSC WADI ALRIYADH TUMMAMAH ST.,173564.664,0.0,173564.664,1735.64664,46026.1312,5206.93992,5206.93992,0.0,120595.94623999999,46544.2621,40833.317,2347.933,0.0,0.0,3363.0121000000004,71154.2490242744,15876.0,2998.0944,0.0,1323.0195999999999,974.6197999999999,977.7625083053923,0.0,5998.239953398235,228.6704107989049,25595.907049999998,16312.849879921268,0.0,592.7842218505918,276.3012,0.0,1726.6271120000001,1726.6271120000001,12298.80537851999,12251.89277851999,0.0,0.0,0.0,46.9126,,47795.33247166415,1209.712,28990.230071664148,0.0,362.59999999999997,2799.027,953.1676,1981.462,0.0,0.0,152.9976,0.0,183.97539999999998,0.0,0.0,0.0,5.791799999999997,200.5374,0.0,657.8936,662.2643999999999,0.0,0.0,0.0,0.0,22.2362,0.0,9613.437399999999,0.0,0.0,0.0,2796.206313019048,2796.206313019048,0.0,0.0,182315.48239947757,-61719.536159477575,21913.5056,21913.5056,-6.095599999999999,-6.095599999999999,0.0,0.0,0.0,0.0,-83626.94615947758,8594.497973743732,5896.317428645687,2098.7059326443627,0.0,599.4746124536811,-92221.44413322132,17708.00777116113,16529.225074045993,1178.7826971151371,0.0,4496.6902154675,0.0,4496.6902154675,-18.433799999999994,0.0,-18.433799999999994,0.0,0.0,0.0,0.0,0.0,0.0,-114444.57591984994,-8549.306302183562,-105895.26961766637,-10544.144439359728,-95351.12517830664
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,COLDSTONE CREMERY,Food & Beverages,RUBEEN PLAZA,2272367126.0,CSC RUBEEN PLAZA-RIYADH,81539.69459999999,0.0,81539.69459999999,815.3969459999998,20803.5772,2446.1908379999995,2446.1908379999995,0.0,57474.52961599999,39058.61491,33075.0,3163.685,0.0,0.0,2819.9299100000003,64737.91463782488,12495.0882,1211.0056,0.0,1225.0098,821.191,1149.7992669295627,0.0,5347.125131099172,137.27827963205726,30703.996983333334,10812.86048404251,0.0,274.39189278824364,560.168,0.0,734.5284240000001,734.5284240000001,4534.652272606871,4514.826872606871,0.0,0.0,0.0,19.8254,,18668.372799999997,642.4291999999999,3920.0,0.0,6585.599999999999,88.837,443.24420000000003,1466.962,0.0,0.0,123.48980000000002,0.0,402.4566,0.0,0.0,163.6502,5.791799999999997,151.361,0.0,705.11,662.2643999999999,0.0,0.0,0.0,0.0,3.9004,0.0,3303.2762,0.0,0.0,0.0,515.7745012379127,515.7745012379127,0.0,0.0,128249.85754566966,-70775.32792966967,27351.260999999995,27351.260999999995,-7.3598,-7.3598,0.0,0.0,0.0,0.0,-98119.22912966966,4034.405390971678,2743.0079053622107,1019.8121831898119,0.0,271.58530241965536,-102153.63452064134,16657.269159130607,16080.873821351428,576.395337779177,0.0,2112.519555708806,0.0,2112.519555708806,-11.377799999999997,0.0,-11.377799999999997,0.0,0.0,0.0,0.0,0.0,0.0,-120934.80103548075,-9271.71171491518,-111663.08932056557,-11435.11111506206,-100227.97820550352
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,WINGSTOP,Food & Beverages,WADI ALRIYADH,2272427109.0,WSP WADI ALRIYADH TUMMAMAH ST.,1658496.5712,0.0,1658496.5712,16584.965711999997,507973.82831327996,82924.82856000001,82924.82856000001,0.0,1051012.94861472,239921.561502,212333.317,12209.183,0.0,0.0,15379.061502000002,317106.6048921417,132951.19040000002,117.747,0.0,11400.7516,5675.4348,9577.016848615844,2814.4424,36068.798463246545,2828.0101001559347,3920.0,105170.96498927883,0.0,-756.1681091554542,7338.4164,0.0,14392.001238999997,14392.001238999997,56956.74467118805,56956.74467118805,0.0,0.0,0.0,0.0,,169565.6368,9400.8068,497.1638,0.0,953.7066,1811.8436,8036.5978000000005,13111.9982,0.0,0.0,1522.8612,88.9154,3683.2221999999997,0.0,0.0,0.0,5.791799999999997,789.3116,0.0,951.8249999999999,872.1999999999999,4299.1718,0.0,1808.2666,0.0,-751.513,0.0,122483.46740000001,0.0,0.0,0.0,39913.91002187293,39913.91002187293,0.0,0.0,837856.4591262027,213156.48948851728,108102.19279999999,108102.19279999999,-34.7508,-34.7508,0.0,0.0,0.0,0.0,105089.04748851729,44096.22634854588,15780.835909291554,22834.970114684398,0.0,5480.420324569929,60992.821139971406,34213.7110700511,28325.808106188626,5887.902963862472,0.0,33152.43657467188,7.3206,33145.115974671884,4258.5116,0.0,4258.5116,0.0,0.0,0.0,0.0,0.0,0.0,-2114.8149047515744,456.1131361377181,-2570.9280408892923,562.539534569853,-3133.4675754591453
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,WINGSTOP,Food & Beverages,RUBEEN PLAZA,2272367037.0,WSP RUBEEN PLAZA-RIYADH,1992153.751,0.0,1992153.751,19921.53751,629550.0047649859,99607.68755,99607.68755,0.0,1243074.5211750143,237886.85512199995,202941.68299999996,20223.524999999998,0.0,0.0,14721.647122000002,392531.3334738647,140441.987,0.0,0.0,11841.800599999999,6957.7256,9546.659655563568,2944.9,43002.10619117686,3869.9132305158,21903.0,142168.01312821152,0.0,437.2810683969781,9417.947,0.0,14274.910741000002,14274.910741000002,66415.45376866544,66415.45376866544,0.0,0.0,0.0,0.0,,286847.6256639933,9333.500399999999,32472.98486399336,0.0,3785.9066,3566.0534,2166.7506,10664.85,0.0,0.0,1269.3352,164.7576,2289.1624,379.2208,0.0,127.8312,5.791799999999997,40597.24479999999,0.0,998.6004,40.0526,4299.1816,0.0,614.8226,0.0,-739.9587999999999,0.0,174811.53759999998,0.0,0.0,0.0,47344.07661952264,47344.07661952264,0.0,0.0,1045300.2553890462,197774.26578596816,101025.3286,101025.3286,-32.7418,-32.7418,0.0,0.0,0.0,0.0,96781.67898596817,53566.001277242256,19005.457812811983,27665.837994227328,0.0,6894.705470202949,43215.67770872592,38561.47298663761,31643.845916423576,6917.627070214029,0.0,39820.48978601335,7.2226,39813.26718601335,4190.235,0.0,4190.235,0.0,0.0,0.0,0.0,0.0,0.0,-30976.05006392504,-1098.4811050901892,-29877.56895883485,-1354.7933629445674,-28522.77559589028
,Apparel Trading Company Limited,SAUDI ARABIA,WESTERN,WINGSTOP,Food & Beverages,JEDDAH PARK MALL,2181577093.0,WSP JEDDAH PARK-JEDDAH,3102301.3084,0.0,3102301.3084,31023.013084000002,986153.683914,155115.06542,155115.06542,0.0,1930009.545982,487617.12568800006,452522.03640000004,845.5047999999998,0.0,0.0,34249.58448800001,-137400.6611898425,187154.6082,229.467,0.0,16651.718999999997,9772.354200000002,9738.44062109992,2428.3224,63237.86476694671,5348.727285542346,0.0,-441418.2722442061,0.0,-3142.047219225408,12598.1548,0.0,25346.972693000003,25346.972693000003,92858.51219200811,92858.51219200811,0.0,0.0,0.0,0.0,,281058.038562209,15928.8514,25770.096562208986,0.0,1416.5214,5432.5516,2517.9924,18449.431,0.0,0.0,2373.7560000000003,1005.2154,3089.6656,0.0,0.0,484.90399999999994,5.791799999999997,1288.6118000000001,0.0,1538.1197999999997,0.0,4299.1816,0.0,670.8492,0.0,-1168.2972,11760.0,186194.7962,0.0,0.0,0.0,98357.29492255494,98357.29492255494,0.0,0.0,847837.2828679297,1082172.2631140703,129895.18780000001,129895.18780000001,-39.983999999999995,-39.983999999999995,0.0,0.0,0.0,0.0,952317.0593140704,83678.40566010386,29564.044462111488,43362.76856548679,0.0,10751.59263250557,868638.6536539665,51298.15829969904,40186.43833817015,11111.71996152889,0.0,62061.328021072615,61.7204,61999.60762107262,7709.473800000001,0.0,7709.473800000001,0.0,0.0,0.0,0.0,0.0,0.0,762988.6411331948,59136.38971850465,703852.2514146902,72934.88065282241,630917.3707618677
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,WINGSTOP,Food & Beverages,S SQUARE-MARISSA KHOBAR,2221227313.0,WSP S SQUARE-MARISSA KHOBAR DT,5244695.743000001,0.0,5244695.743000001,52446.95743,1612182.280905285,262234.78715,262234.78715,0.0,3317831.717514715,307.479606,0.0,0.0,0.0,0.0,307.479606,780323.4187355906,303000.7512,2989.98,0.0,27146.2646,16656.667999999998,22527.468859752727,3982.8964,119316.39453269185,12953.492607755255,19832.4364,257338.70613720219,0.0,-12084.846201811397,6663.2062,0.0,31874.330607000007,31874.330607000007,134731.12417102608,134731.12417102608,0.0,0.0,0.0,0.0,,442169.0469492344,36515.534999999996,48976.52414923437,0.0,904.7066,16558.962,1145.4435999999998,16976.177399999997,0.0,0.0,1102.3334,88.9154,2255.0878000000002,0.0,0.0,150.63580000000002,5.801600000000001,1644.0382000000002,0.0,1576.7808,0.0,0.0,0.0,461.4918,0.0,-1599.801,0.0,315406.4144,0.0,0.0,0.0,111069.13224054613,111069.13224054613,0.0,0.0,1500474.5323093974,1817357.1852053178,151527.6098,151527.6098,-33.6042,-33.6042,0.0,0.0,0.0,0.0,1665863.1796053178,142773.16838279404,48744.343701331134,76128.55462404415,0.0,17900.27005741875,1523090.0112225236,87427.44179807087,67954.40703930627,19473.034758764596,0.0,104831.73788524889,16.2974,104815.4404852489,8351.462,0.0,8351.462,0.0,0.0,0.0,0.0,0.0,0.0,1339182.293539204,105836.0419612841,1233346.2515779198,130531.11841891707,1102815.1331590028
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,WINGSTOP,Food & Beverages,AL MUGARAZATH PLAZA,2272567421.0,WSP AL MUGARAZATH PLAZA,1086649.5584,0.0,1086649.5584,10866.495584000002,361730.6511140001,54332.47792000001,54332.47792000001,0.0,659719.933782,10612.197834,9693.3564,0.0,0.0,0.0,918.8414340000002,183338.58555450072,80665.1818,0.0,0.0,7619.5686,3863.7382000000002,5144.714687048163,2880.6218,27989.25079538373,1290.4954943891266,0.0,48692.34318502269,0.0,230.95059265699578,4961.720399999999,0.0,10165.423576,10165.423576,53551.595001369526,53551.595001369526,0.0,0.0,0.0,0.0,,180216.7291836801,3183.8142,12993.586383680075,0.0,876.2474,7722.057,59.2116,3065.6654,0.0,0.0,526.7597999999999,88.9154,1606.3375999999998,0.0,0.0,0.0,5.801600000000001,582.6296,0.0,487.5206,0.0,0.0,0.0,460.7078,0.0,-529.3764,0.0,149086.8512,0.0,0.0,0.0,24633.605547927065,24633.605547927065,0.0,0.0,462518.1366974773,197201.79708452267,91542.29000000002,91542.29000000002,-19.521600000000003,-19.521600000000003,0.0,0.0,0.0,0.0,105679.02868452264,29175.006250289236,10583.248670562762,14719.897190806012,0.0,3871.8603889204655,76504.0224342334,27534.12740946289,23805.3662633868,3728.761146076091,0.0,21721.828046623355,5.096,21716.732046623354,2871.7135999999996,0.0,2871.7135999999996,0.0,0.0,0.0,0.0,0.0,0.0,30119.78057814715,2396.357205030786,27723.423373116366,2955.5072195379703,24767.916153578397
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,WINGSTOP,Food & Beverages,ORO SQUARE,2272497331.0,WSP ORO SQUARE-RIYADH,975172.7552,0.0,975172.7552,9751.727552,327587.2014050999,48758.63776,48758.63776,0.0,589075.1884829003,105612.558072,98478.7398,0.0,0.0,0.0,7133.8182719999995,236237.45848818816,84273.9338,11.466,0.0,8044.231999999999,4165.5292,5141.966455553651,3185.4508,28342.3079995672,953.7275535581688,14700.0,83723.5461112814,0.0,-2142.7574317722665,5838.056,0.0,9766.296280999999,9766.296280999999,36943.83674266446,36943.83674266446,0.0,0.0,0.0,0.0,,132053.89088600373,5529.6402,22142.177086003754,0.0,904.7066,10287.804799999998,32.3792,3739.7583999999997,0.0,0.0,837.7138,88.9154,1645.2828,0.0,0.0,76.685,250.80159999999998,582.0906,0.0,960.1844,0.0,0.0,0.0,648.9854,0.0,-174.28320000000002,0.0,84501.04879999999,0.0,0.0,0.0,22122.298180479647,22122.298180479647,0.0,0.0,542736.338650336,46338.84983256424,124267.17520000001,124267.17520000001,-27.988799999999998,-27.988799999999998,0.0,0.0,0.0,0.0,-77900.33656743576,25832.949382563973,9581.524968452359,12841.737344745503,0.0,3409.6870693661126,-103733.28594999973,27043.327760425087,23817.489471021632,3225.838289403456,0.0,19542.9109673567,54.047,19488.8639673567,2984.2176,0.0,2984.2176,0.0,0.0,0.0,0.0,0.0,0.0,-147335.3070777815,-11747.379120605689,-135587.92795717582,-14488.434248747017,-121099.49370842881
